running_id,issues,การเดินทาง,กีดขวาง,คนจรจัด,คลอง,ความปลอดภัย,ความสะอาด,จราจร,ต้นไม้,ถนน,ทางเท้า,ท่อระบายน้ำ,น้ำท่วม,ป้าย,ป้ายจราจร,ร้องเรียน,สอบถาม,สะพาน,สัตว์จรจัด,สายไฟ,ห้องน้ำ,เสนอแนะ,เสียงรบกวน,แสงสว่าง
9522,เนื่องจากข้าง รพ.วิภาวดีก่อสร้างทำถนน ทำให้ย้ายป้ายรถเมล์ไกลออกไป และสร้างแบบขอไปที เวลาฝนตก จะหลบในก็ไม่ได้ จะวิ่งไปหลบในโรงพยาบาลก็ไกลเกิน ฝากพิจารณาด้วยค่ะ เพราะส่วนมาก ผดส.ลงรถแล้วจะข้ามสะพานลอยไปใั่งสถานีรถไฟบางเขน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9523,ทำไมต้องส่งเรื่องใหม่ เมื่อภาพมันฟ้องแล้วว่าไฟส่งสว่างไม่มี ภาพมันดูมืดมิด,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9524,ซอยเอกมัย 12 เมื่อฝนตก น้ำท่วมขัง และระดับน้ำขึ้นสูงเร็วมาก ไม่สามารถระบายได้ จนท่วมเข้ามาในบ้านพักอาศัย เมื่อสังเกตตอนน้ำลด ในท่อน้ำก็ยังคงมีน้ำเต็ม และไม่เคยลอกท่อ,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9526,"กำแพงกั้นระหว่างบ้านกับคลองถล่มทำให้มีน้ำท่วมถึงหน้าบ้านครับ
 ทางหมู่บ้านแจ้งว่าได้มอบเป็นพื้นที่สาธารณะประโยชน์แล้วครับ ให้ติดต่อทางเขตครับเข้ามาดูแลครับ",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9527,รถติดตรงถนนกำแพงเพชร 7 ริมทางรถไฟ ที่ออกมาบรรจบกับถนนรัชดาภิเษก อยากให้มีกรวยหรือแบริเออ มากัน เพราะว่ารถที่ออกมา จะพยายามตรงไปกำแพงเพชร 7 ตรงสถานีรถไฟ Airport link มักกะสัน และเลี้ยวขวาไปแยกพระรามเก้า อีกส่วนหนึ่งเวลาออกมาแล้วพยายามที่จะเลี้ยวขวาตรงแยกอโศกดินแดง ซึ่งทำให้รถทางหลักจากแยกพระรามเก้ามุ่งหน้าไปอโศกมนตรีติดขัดหนักมากครับ เคยแจ้งไปหลายหน่วยงานแล้ว แต่ไม่ได้รับการแก้ปัญหาเลยครับ ช่วยตรวจสอบและแก้ไขด้วยครับ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9528,"ถนนมีสองเลน จอดดับเครื่อง 1 เลน อีก 1 เลนจอดค้างเพื่อรอช่องว่าง จอดเต็มสองเลนจะให้ปลี่ยนไปเลนไหนครับ
 
 ไม่เป็นการกีดขวางการจราจรใช่ไหมครับ ขออนุญาตสอบถามในเพจคุณสรยุทธ์ คุณกรรชัยนะครับว่าตำรวจตอบแบบนี้ถูกหรือผิด",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9529,แจ้งเรื่องทางเท้าครับ มีน้ำหยดลงมาจากอาคารของตึก hope Land ตลอดเวลาลงบนทางเท้า อาจทำใหมเกิดการลื่นได้ครับ หยดมานานมากแล้วครับ ไม่แน่ใจว่าเป็นจากน้ำแอร์หรือน้ำจากตัวอาคารครับ,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9530,ไฟป้ายรถเมล์และไฟถนนตรงแยก ซอยพุทธมณฑลสาย2 ซอย 24 ไม่เปิดเลยค่ะ เวลา 19.00 น.แล้ว มืดมาก ข้ามถนนลำบากและขึ้นรถเมลำบากค่ะ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9531,ความสะอาดของตลาดเพราะเป็นสถานที่ขายพวกอาหารพวกกับข้าวเวลานั่งรับประทานกลิ่นเหม็นมารบกวน,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9534,"สวัสดีค่ะ ขอแจ้งเรื่องมีโรงงานผสมปูนที่ไม่มีรั้วอยู่ในซอยประเสิรฐมนูกิจ 25 ค่ะ
 
 เวลาขับรถผ่านจะเสียวไส้ตลอด เพราะตอนเค้าใช้เครื่องตักปูนมันจะเหวี่ยงออกมาตรงถนนเลยค่ะ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9535,พบน้องแมวจรสามารถแจ้งได้ไหมคะ พอดีแม่แมวโดนรถเหยียบไปแล้ว ถ้ายังปล่อยเด็กๆไว้คิดว่าอาจจะโดนรถเหยียบเช่นกันค่ะ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9536,"มาแล้วเตี้ยมกับอู่ไว้ก่อน 
 และมาทุกครั้ง ก็ไม่สามารถเข้าตรวจสอบอู่ได้เป็นสิบๆครั้งจนปัจจุบัน แม้จะมีคนอยู่ข้างใน ทีหลังก็ไม่ต้องมาครับ เสียงบประมาณราชการเปล่าๆ
 ดูกล้องวงจรปิด ของ กทม. ที่ปากซอยเอาก็ได้ว่ามีรถซุปเปอร์คาร์เสียงดังๆ เข้าออกจริงไหม",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9537,หลังคาที่รอรถพังอีกแล้วค่ะ ไม่ยอมมาเปลี่ยนใหม่สักที แจ้งครั้งที่ 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9539,แจ้ง เรื่องน้ำท่วมในหมู่บ้านเมืองทอง 2/1 พัฒนาการ 74 เนื่องจาก รปภ.หมู่บ้านแจ้งว่า ทางหมู่บ้านไม่สามารถสูบน้ำออกได้ เพราะระดับน้ำในคลองหน้าหมู่บ้านสูง ต้องรอเขตมาสูบน้ำ ไม่เข้าใจว่า เพราะเหตุใด เขตจึงไม่สูบน้ำ เมื่อก่อนไม่เป็นเช่นนี้ เลย,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9541,"เรื่องที่ต้องการแจ้ง
 -ปัญหาเทศกิจละเว้นปฏิบัติหน้าที่(เลือกปฏิบัติ)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9543,ต้นไม้ริมทางค่อนข้างยาว เดินผ่านลำบาก จะเดินข้างใน ช่วงนี้น้ำก็ท่วม เดินไม่สะดวก,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9544,ทางเท้าแตก มีน้ำกระเด็นเนื่องจากปล่อยให้รถขึ้นมาจอดตลอด แจ้งไปไม่เคยได้รับการแก้ไข บริเวณบริษัทหงษ์ทองระหว่าง สุขุมวิท 44 และ44/1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9545,เมื่อวันที่2สค2565 เวลา 06.25น ที่บริเวณทางเท้าหน้าทางออกหมายเลข1 สถานีรถไฟฟ้าเอมอาทีลาดพร้าว มีแผงลอยตั้งขายของทั้งฝั่งถนนและฝั่งอาคารตรงข้ามกัน ทำให้เกะกะกีดขวางประชาชนที่จะขึ้นลงสถานีรถไฟฟ้าและสัญจร ขอให้เทศกิจช่วยจัดระเบียบแผงลอยให้ตั้งฝั่งเดียว จะเอาฝั่งไหนขอให้เลือกสักฝั่งนึง ค้าขายได้แต่ต้องอย่าเกะกะคนเดินเท้า,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9546,ไฟถนนเสีย กลางคืนมืด อันตรายต่อผู้ใช้ถนนและคนข้ามถนน,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
